ID,X,Y,Attribute 1,Attribute 2
0,428965,5095200,0.527944237,1
0,428877,5095040,0.643546125,0
0,429288,5095320,0.61953829,1
0,429099,5095100,0.072319867,0
0,429121,5095310,0.729586382,1
0,429139,5095340,0.964585001,0
0,429351,5095550,0.993982164,0
0,429030,5095200,0.53297179,0
0,428967,5095360,0.374020358,1
0,429061,5095400,0.548891303,1
0,429006,5095540,0.016071605,1
0,429064,5095400,0.146476816,0
0,429025,5095370,0.359475075,0
0,428994,5095320,0.796024657,0
0,429017,5095410,0.022568355,0
0,429053,5095140,0.938164013,1
0,429351,5095570,0.981948081,1
0,428935,5095180,0.429443569,0
0,428852,5095050,0.505427276,1
0,429322,5095560,0.679648064,1
0,429349,5095470,0.967285225,0
0,429043,5095520,0.078042993,0
0,429080,5095100,0.779317696,1
0,428989,5095070,0.947899334,1
0,428967,5095410,0.29925488,1
0,429094,5095170,0.693943076,0
0,429081,5095570,0.385671672,0
0,429022,5095310,0.609361429,0
0,429038,5095120,0.452166259,1
0,429019,5095080,0.624324399,1
0,429176,5095440,0.369825283,0
0,428951,5095080,0.047193766,1
0,429228,5095540,0.125909048,0
0,428979,5095150,0.256767399,1
0,429331,5095540,0.020013044,1
0,429037,5095560,0.400045981,0
0,429000,5095140,0.396962602,1
0,429098,5095140,0.901437884,0
0,429116,5095400,0.786015018,1
0,429079,5095510,0.029714085,0
0,428926,5095070,0.838770225,0
0,429168,5095210,0.018259767,0
0,428947,5095090,0.225725951,1
0,429282,5095320,0.725989679,0
0,429263,5095280,0.082594914,1
0,429209,5095230,0.49343535,1
0,429188,5095390,0.119342422,1
0,429184,5095400,0.342439702,1
0,429062,5095240,0.942977986,1
0,428868,5095050,0.339611996,0
0,429019,5095190,0.264544678,1
0,428998,5095160,0.398453731,1
0,429094,5095170,0.102378561,1
0,428959,5095180,0.127256188,0
0,429208,5095500,0.360310274,0
0,429116,5095530,0.622418922,0
0,428992,5095330,0.397480595,1
0,429417,5095550,0.418402796,1
0,428982,5095180,0.734352904,0
0,429054,5095470,0.635736662,1
0,429101,5095410,0.163749714,0
0,429095,5095340,0.900819091,0
0,428958,5095300,0.465258984,0
0,429101,5095050,0.756505659,1
0,429223,5095210,0.972958698,1
0,429183,5095120,0.623968511,1
0,429096,5095120,0.474245088,1
0,429149,5095160,0.804012367,1
0,429264,5095280,0.520250504,1
0,429148,5095410,0.83649935,0
0,429174,5095450,0.37343206,1
0,429257,5095530,0.963655927,0
0,428998,5095120,0.669447019,1
0,429180,5095370,0.833712999,1
0,429245,5095530,0.063949661,0
0,428992,5095520,0.265002268,0
0,428920,5095180,0.594137552,1
0,429118,5095150,0.38513033,1
0,429050,5094940,0.439666522,0
0,428856,5094900,0.382921404,0
0,429050,5094690,0.317039148,1
0,428909,5094830,0.585463223,1
0,428917,5094910,0.234196326,0
0,428835,5094890,0.000969353,1
0,428773,5094690,0.473226889,0
0,428833,5094920,0.971968361,1
0,428943,5094660,0.459016993,0
0,429059,5094690,0.87278521,0
0,429030,5095000,0.017679058,0
0,429029,5094760,0.015027883,1
0,428840,5094880,0.795029479,0
0,428907,5094700,0.60369979,0
0,428934,5094690,0.858711573,0
0,429088,5094830,0.53325431,1
0,428983,5094730,0.406288011,1
0,429000,5094740,0.623954911,0
0,429064,5094920,0.661579447,1
0,429080,5094990,0.381816815,0
0,429036,5094800,0.213936018,0
0,428982,5094730,0.07263924,0
0,429008,5094730,0.517761993,0
0,429089,5094650,0.468115532,1
0,428874,5094660,0.784248503,0
0,428776,5094750,0.332702906,1
0,428745,5094790,0.806583516,0
0,428940,5095000,0.639036025,1
0,429068,5094650,0.326191966,0
0,428848,5094990,0.042975615,0
0,429054,5094890,0.867873708,0
0,428843,5094740,0.84883206,0
0,428792,5094720,0.003708931,0
0,428884,5094690,0.293713135,0
0,428986,5094800,0.215015976,1
0,428914,5094960,0.611380199,0
0,428910,5094710,0.118513609,1
0,428726,5094730,0.040798608,0
0,428725,5094740,0.748432915,0
0,428922,5094820,0.021290437,0
0,429055,5094960,0.922638965,1
0,429012,5094820,0.625723055,0
0,428848,5094970,0.515975029,0
0,428773,5094860,0.202210268,1
0,428927,5094910,0.402741187,1
0,428956,5094870,0.019053255,1
0,429048,5094830,0.64527171,0
0,428713,5094690,0.041744751,1
0,429044,5094830,0.401275794,1
0,428747,5094820,0.977945247,1
0,429132,5094900,0.820465309,1
0,428893,5094730,0.133356908,1
0,429091,5094980,0.199617549,0
0,429090,5094950,0.115360636,1
0,428994,5094950,0.483295928,0
0,428679,5094660,0.722937914,0
0,428905,5094790,0.126488886,0
0,428978,5094920,0.902632416,0
0,428971,5094910,0.209504689,1
0,429113,5094960,0.514347991,1
0,428865,5094820,0.033013296,1
0,428847,5094860,0.662482254,1
0,428834,5094660,0.960101315,0
0,429034,5094710,0.39131746,1
0,428798,5094640,0.533063151,1
0,428826,5094980,0.967476056,1
0,428823,5094790,0.059207629,0
0,429119,5094790,0.559371502,1
0,429061,5094990,0.480576209,1
0,429107,5094720,0.277954652,0
0,428813,5094790,0.334117263,1
0,429076,5094650,0.581750854,1
0,429094,5094960,0.450206933,1
0,429111,5094850,0.624206128,1
0,428847,5094950,0.48894577,1
0,428750,5094740,0.10464693,1
0,429112,5094880,0.136994723,0
0,428785,5094930,0.080159751,0
0,428978,5094740,0.221229844,1
0,428862,5094920,0.41607408,0
0,429108,5095000,0.644204788,1
0,429120,5094820,0.987765152,0
0,428924,5094840,0.317534095,1
0,428621,5094290,0.767717125,0
0,428744,5094200,0.4784361,1
0,428868,5094200,0.908758289,0
0,428990,5094180,0.694729321,0
0,429081,5094350,0.467261207,0
0,429044,5094300,0.895834012,0
0,428730,5094520,0.0114458,1
0,428737,5094340,0.215563625,1
0,428873,5094170,0.527021068,0
0,428704,5094530,0.502544896,0
0,429026,5094350,0.811668674,1
0,428622,5094380,0.131385373,1
0,428908,5094280,0.33567389,1
0,428778,5094270,0.48014363,0
0,429078,5094280,0.87291408,0
0,429025,5094180,0.350241886,1
0,428883,5094500,0.65611972,0
0,428988,5094340,0.929825568,0
0,428638,5094270,0.543555298,1
0,428770,5094340,0.943238406,0
0,429008,5094370,0.409820293,1
0,429001,5094320,0.684331472,0
0,428856,5094270,0.056248552,0
0,428743,5094220,0.206590728,1
0,428915,5094270,0.299905293,1
0,428969,5094210,0.196422582,1
0,429053,5094450,0.933755551,0
0,428818,5094480,0.432631058,0
0,428901,5094580,0.69856901,0
0,428613,5094220,0.799121888,0
0,428786,5094300,0.184166508,0
0,428869,5094510,0.201175153,1
0,428773,5094260,0.196580388,0
0,428832,5094270,0.378873161,0
0,428696,5094470,0.985882369,1
0,428777,5094390,0.4556068,1
0,428761,5094420,0.703636381,0
0,428669,5094550,0.578185885,0
0,428721,5094290,0.442750078,0
0,429059,5094210,0.657263277,0
0,429009,5094220,0.933175792,0
0,428939,5094340,0.342482045,0
0,428792,5094520,0.263561999,0
0,429082,5094310,0.745335289,0
0,428735,5094340,0.252228105,1
0,429065,5094190,0.481641718,1
0,428821,5094360,0.39002969,0
0,429060,5094520,0.236071667,0
0,429073,5094550,0.54278045,0
0,428745,5094470,0.660353576,0
0,428806,5094430,0.528506324,1
0,428780,5094380,0.171905949,0
0,429071,5094530,0.266060124,0
0,428842,5094210,0.603961474,1
0,428835,5094280,0.310992207,0
0,429010,5094470,0.368034893,1
0,429074,5094380,0.539209983,0
0,428670,5094210,0.749880586,1
0,429003,5094440,0.582302272,1
0,428966,5094440,0.44830121,0
0,429022,5094570,0.340878458,1
0,428632,5094480,0.177809451,1
0,428972,5094470,0.22396694,0
0,428995,5094560,0.004400957,1
0,428830,5094300,0.019145058,1
0,428952,5094320,0.852448876,1
0,428727,5094580,0.920058217,1
0,428751,5094200,0.670446691,1
0,428761,5094400,0.844098661,1
0,428696,5094210,0.379950045,1
0,428863,5094320,0.892806356,1
0,428697,5094220,0.251700225,0
0,429049,5094470,0.158799907,1
0,428749,5094240,0.375859088,1
0,428749,5094200,0.916088528,0
0,428736,5094610,0.157302206,0
0,428785,5094520,0.462773927,1
0,428729,5094370,0.140244845,1
0,428974,5094520,0.145323129,0
0,428632,5094180,0.848296474,0
0,429009,5094390,0.350789641,1
0,428892,5094320,0.887528093,0
0,428979,5094260,0.987809977,0
0,428947,5094410,0.108760554,0
0,429065,5094350,0.197448756,1
0,429074,5094410,0.540572193,0
0,428904,5094310,0.914613375,0
0,428634,5094460,0.215717651,1
0,428776,5094460,0.373909592,0
0,429047,5094190,0.663541937,0
0,429024,5094200,0.295574591,0
0,428907,5094230,0.177125725,0
0,428860,5094310,0.32916211,0
0,428793,5094590,0.267505224,0
0,428969,5094320,0.77538256,0
0,428763,5094470,0.1133545,1
0,428997,5094470,0.883574719,1
0,429033,5094450,0.568264143,0
0,429068,5094350,0.651922989,1
0,429062,5094180,0.987615959,1
0,429000,5094240,0.670989899,1
0,429021,5094540,0.719680434,1
0,428830,5094210,0.909217863,1
0,428952,5094310,0.287057904,0
0,428772,5094170,0.993943254,1
0,428612,5094210,0.148637231,0
0,428972,5094370,0.075099414,0
0,428638,5094240,0.597436233,1
0,428765,5094600,0.039617616,1
0,428663,5094180,0.310843119,1
0,428609,5094320,0.617244076,1
0,428714,5094450,0.575791454,0
0,428936,5094470,0.741260887,1
0,429071,5094390,0.332862676,1
0,429057,5094190,0.404748337,0
0,429029,5094390,0.72913384,0
0,429044,5094590,0.386571821,1
0,428828,5094600,0.263857758,0
0,428966,5094440,0.692463422,1
0,428728,5094190,0.393202747,1
0,428692,5093630,0.160905027,1
0,428945,5093690,0.562035787,1
0,428718,5093230,0.369949961,0
0,428869,5093400,0.163766219,1
0,429032,5093530,0.479991538,0
0,428607,5093520,0.130817409,0
0,429096,5093500,0.118505424,1
0,428615,5093610,0.226129719,0
0,428884,5093330,0.276706299,1
0,428834,5093330,0.424418346,1
0,428814,5093300,0.065354108,0
0,428579,5093500,0.542185323,0
0,428532,5093430,0.735873357,0
0,428956,5093490,0.138024324,1
0,428558,5093290,0.915807176,0
0,428496,5093280,0.413819237,0
0,428826,5093530,0.261220941,0
0,428566,5093460,0.510033283,1
0,429034,5093410,0.249419548,0
0,428789,5093630,0.911499393,0
0,428434,5093480,0.905537662,1
0,429011,5093530,0.277335895,1
0,428373,5093230,0.150202034,0
0,428755,5093230,0.40009921,0
0,428728,5093300,0.826892414,1
0,428777,5093480,0.84997128,1
0,428538,5093610,0.584472872,1
0,428781,5093660,0.324825446,0
0,428926,5093460,0.298748098,0
0,428940,5093660,0.658565196,1
0,429036,5093530,0.8292411,1
0,428666,5093360,0.477688794,1
0,428795,5093570,0.272759668,0
0,429000,5093670,0.523569355,0
0,428792,5093490,0.589713488,0
0,428827,5093300,0.198360315,1
0,428591,5093450,0.062860984,0
0,428778,5093420,0.597632243,1
0,428747,5093270,0.79269323,0
0,429010,5093490,0.160458731,1
0,429009,5093380,0.447301996,1
0,428764,5093500,0.181158001,0
0,428888,5093520,0.39773531,1
0,428561,5093420,0.589583857,0
0,428759,5093450,0.078907715,1
0,428933,5093320,0.486914537,0
0,428583,5093380,0.36848677,0
0,428689,5093370,0.556814289,0
0,428644,5093280,0.081513897,1
0,429091,5093540,0.464597054,1
0,428495,5093630,0.794058644,1
0,428585,5093340,0.888228399,0
0,428689,5093490,0.612177904,1
0,428861,5093490,0.75930495,1
0,428762,5093510,0.486122925,1
0,428706,5093480,0.936303417,1
0,428585,5093410,0.04758589,0
0,428431,5093230,0.484040758,1
0,428555,5093640,0.968413366,1
0,428534,5093240,0.127436856,0
0,429008,5093540,0.263226253,0
0,428880,5093570,0.64357053,1
0,428578,5093630,0.302999267,1
0,428484,5093250,0.094993456,0
0,429012,5093620,0.541973804,0
0,428841,5093570,0.024643108,0
0,428519,5093460,0.988130906,0
0,428941,5093540,0.184121446,1
0,428570,5093310,0.307422749,1
0,428489,5093560,0.95437054,1
0,428659,5093350,0.93629247,0
0,428504,5093460,0.783837614,0
0,428868,5093530,0.513384135,1
0,428454,5093270,0.934166423,1
0,428757,5093250,0.060004442,0
0,428809,5093440,0.745637259,0
0,428670,5093360,0.103102592,0
0,428529,5093630,0.632574422,1
0,428841,5093390,0.688645139,1
0,428696,5093510,0.142517174,0
0,429007,5093540,0.47562931,1
0,428850,5093380,0.12969505,0
0,429053,5093470,0.493726306,1
0,428918,5093330,0.587544165,1
0,428784,5093320,0.620132679,0
0,428577,5093550,0.859764719,1
0,428752,5093230,0.4339502,1
0,428463,5093540,0.398731944,0
0,428685,5093490,0.02940548,0
0,428823,5093290,0.275345451,1
0,428632,5093540,0.993291144,0
0,428655,5093660,0.834969091,1
0,428951,5093410,0.753231023,1
0,428878,5093550,0.856325265,1
0,428809,5093330,0.697763057,0
0,428920,5093430,0.941676234,0
0,428971,5093470,0.374448947,1
0,428801,5093440,0.538777695,0
0,428394,5093310,0.87965583,0
0,428448,5093380,0.208611895,1
0,428889,5093460,0.357632634,0
0,428984,5093440,0.609781222,0
0,428973,5093450,0.607943297,0
0,428770,5093580,0.952676356,0
0,428713,5093650,0.929590904,0
0,428958,5093510,0.158579262,0
0,428733,5093660,0.854909924,1
0,428710,5093550,0.386252988,0
0,428916,5093590,0.92307414,0
0,428500,5093480,0.154153976,1
0,428669,5093530,0.334895442,1
0,428895,5093270,0.901869631,0
0,428936,5093640,0.170656079,1
0,428933,5093390,0.041721072,1
0,428848,5093660,0.971161074,1
0,428934,5093570,0.576820644,1
0,428868,5093290,0.192222621,1
0,428842,5093550,0.002494527,0
0,428875,5093500,0.305517195,1
0,428562,5093270,0.237187859,0
0,428511,5093570,0.342281824,1
0,428678,5093580,0.315804792,0
0,428583,5093270,0.358117779,1
0,428815,5093410,0.252997384,0
0,428680,5093640,0.982312812,0
0,428927,5093450,0.052359785,1
0,428594,5093620,0.159683647,0
0,428608,5093260,0.983217753,1
0,429012,5093400,0.433307448,1
0,428592,5093590,0.258318353,0
0,428983,5093580,0.480839678,1
0,428957,5093620,0.65379832,1
0,428815,5093590,0.875885883,1
0,428521,5093470,0.679671557,1
0,428670,5093430,0.342360894,1
0,428557,5093600,0.65007297,0
0,428384,5093260,0.414633276,0
0,428649,5093580,0.136304428,0
0,429056,5093550,0.357866194,1
0,428418,5093330,0.06433555,0
0,428773,5093630,0.987142076,0
0,428795,5093280,0.0520826,1
0,428830,5093600,0.698000178,0
0,428473,5093560,0.394785577,0
0,428516,5093330,0.773739267,1
0,428906,5093560,0.76229572,0
0,428494,5093480,0.914529035,0
0,428889,5093420,0.889144258,1
0,429012,5093490,0.045614426,1
0,428778,5093510,0.518893534,1
0,428693,5093630,0.52629738,0
0,428969,5093370,0.429789302,1
0,428741,5093670,0.622190575,1
0,428767,5093620,0.674732601,0
0,428923,5093440,0.185792962,1
0,428513,5093240,0.313126335,0
0,428651,5093360,0.782421383,0
0,428470,5093390,0.058495713,1
0,429109,5093580,0.757741984,1
0,429000,5093650,0.204451311,1
0,428483,5092950,0.456068074,0
0,428424,5093180,0.508743734,1
0,428633,5093030,0.755062532,0
0,428539,5092880,0.979701233,0
0,428453,5093090,0.439271585,0
0,428510,5092970,0.171409093,0
0,428421,5092870,0.345319746,0
0,428655,5093160,0.431776161,1
0,428477,5092970,0.422104722,0
0,428461,5093100,0.645315457,1
0,428470,5092970,0.419429724,1
0,428749,5093050,0.274859643,0
0,428720,5092900,0.864526361,0
0,428530,5092940,0.044284914,0
0,428466,5092960,0.233987643,0
0,428592,5093190,0.789303404,1
0,428615,5092810,0.826226281,1
0,428433,5093040,0.925720575,1
0,428450,5092810,0.847247953,0
0,428494,5093020,0.490298403,1
0,428436,5093060,0.487936841,1
0,428658,5093060,0.149183029,0
0,428435,5093000,0.57141921,1
0,428525,5092870,0.626751894,1
0,428566,5093020,0.288115886,0
0,428368,5092800,0.141183762,1
0,428608,5092830,0.238184776,0
0,428565,5092790,0.709808068,1
0,428474,5092890,0.857032464,1
0,428552,5092940,0.344662091,1
0,428566,5092980,0.013814198,1
0,428600,5092870,0.949002204,0
0,428768,5093170,0.523258606,0
0,428652,5093100,0.507490247,0
0,428640,5093060,0.84559766,1
0,428529,5092810,0.343040132,0
0,428689,5092940,0.542525056,0
0,428551,5093090,0.676211844,1
0,428686,5093030,0.829136625,1
0,428470,5092850,0.695845672,0
0,428559,5093020,0.490517381,0
0,428465,5093120,0.079603597,1
0,428597,5093160,0.48280594,1
0,428365,5092810,0.218290676,1
0,428588,5092910,0.552458292,1
0,428622,5092990,0.32514449,0
0,428521,5093110,0.094904661,0
0,428641,5092980,0.795134635,1
0,428446,5093180,0.941101821,1
0,428590,5093010,0.912911559,0
0,428676,5093190,0.296634504,1
0,428512,5093160,0.950364678,0
0,428437,5093030,0.713136706,1
0,428672,5092980,0.369115888,1
0,428463,5093160,0.706530487,0
0,428641,5092830,0.785559599,0
0,428750,5093070,0.049527098,1
0,428561,5092960,0.648638861,0
0,428594,5092900,0.634454081,0
0,428431,5093050,0.813074104,1
0,428592,5093130,0.723201546,1
0,428675,5092920,0.792294751,0
0,428477,5092980,0.467797194,1
0,428643,5092860,0.140478402,0
0,428478,5093010,0.69633455,0
0,428470,5093050,0.476765607,1
0,428521,5093150,0.333508394,1
0,428510,5092800,0.203280145,1
0,428556,5093170,0.969031151,1
0,428625,5093140,0.519639937,0
0,428684,5093070,0.490943685,1
0,428551,5093140,0.847550837,1
0,428426,5092780,0.961313789,0
0,428376,5092830,0.794765626,0
0,428740,5093100,0.233939282,1
0,428517,5093120,0.764234594,0
0,428502,5093080,0.963168813,1
0,428628,5092970,0.331693225,0
0,428665,5093190,0.720419741,0
0,428339,5092640,0.867877235,1
0,428342,5092570,0.899005985,0
0,428642,5092490,0.660513733,1
0,428414,5092680,0.873905665,0
0,428525,5092390,0.436708929,1
0,428556,5092500,0.682966097,0
0,428647,5092530,0.976862587,0
0,428494,5092610,0.538021728,0
0,428413,5092390,0.651579248,1
0,428387,5092630,0.123618917,1
0,428613,5092620,0.854848446,0
0,428284,5092290,0.945437863,1
0,428544,5092720,0.472254963,0
0,428502,5092560,0.545416559,1
0,428326,5092650,0.495058826,0
0,428269,5092650,0.366283809,1
0,428539,5092570,0.148494394,0
0,428549,5092700,0.007933353,1
0,428612,5092500,0.375173137,0
0,428332,5092640,0.038264192,1
0,428518,5092350,0.247923079,0
0,428372,5092530,0.891251663,1
0,428487,5092710,0.715272262,1
0,428301,5092370,0.023865458,0
0,428553,5092660,0.180177958,0
0,428236,5092420,0.188255141,0
0,428257,5092360,0.156852438,1
0,428565,5092710,0.778720143,1
0,428250,5092330,0.534037436,0
0,428360,5092390,0.106598851,0
0,428324,5092570,0.110645339,0
0,428518,5092490,0.908713413,0
0,428331,5092730,0.738927142,0
0,428320,5092700,0.43239778,1
0,428231,5092460,0.573324764,1
0,428545,5092590,0.828530635,1
0,428488,5092600,0.684428706,0
0,428340,5092540,0.333665115,0
0,428466,5092440,0.098279143,0
0,428578,5092610,0.431421599,1
0,428489,5092630,0.592031391,0
0,428380,5092570,0.459993044,1
0,428213,5092360,0.742328939,0
0,428300,5092630,0.602007451,1
0,428376,5092320,0.762697104,0
0,428502,5092450,0.721875792,1
0,428494,5092670,0.493712185,0
0,428564,5092480,0.095994498,1
0,428316,5092610,0.59302704,0
0,428292,5092620,0.702212515,1
0,428215,5092290,0.769162922,0
0,428390,5092430,0.105727632,1
0,428513,5092620,0.917826723,1
0,428610,5092670,0.921273869,1
0,428306,5092570,0.275026786,0
0,428423,5092390,0.901242745,0
0,428358,5092530,0.468944361,0
0,428434,5092620,0.824551349,0
0,428259,5092540,0.22105523,1
0,428650,5092480,0.344044893,0
0,428259,5092470,0.880362411,1
0,428509,5092480,0.69777577,0
0,428392,5092510,0.425175877,1
0,428467,5092720,0.540665967,0
0,428418,5092630,0.335790379,1
0,428656,5092520,0.049560774,1
0,428449,5092630,0.138443838,0
0,428479,5092550,0.130170791,1
0,428632,5092620,0.875366511,1
0,428318,5092710,0.907628599,0
0,428526,5092500,0.362875862,1
0,428516,5092720,0.014118077,1
0,428613,5092650,0.131977819,0
0,428494,5092640,0.226872866,1
0,428381,5092700,0.294950617,0
0,428444,5092490,0.046653707,0
0,428527,5092560,0.933056982,0
0,428379,5092710,0.492773442,1
0,428373,5092490,0.994718947,0
0,428565,5092550,0.678081675,0
0,428283,5092430,0.417890327,1
0,428573,5092420,0.83586818,1
0,428525,5092560,0.4658292,1
0,428246,5092400,0.873888066,0
0,428451,5092640,0.877369283,0
0,428590,5092500,0.480820264,0
0,428635,5092550,0.279397363,1
0,428301,5092650,0.279035708,0
0,428550,5092450,0.573237256,0
0,428249,5092510,0.1815314,0
0,428578,5092480,0.349852188,0
0,428564,5092550,0.22223372,1
0,428479,5092440,0.867256505,0
0,428463,5092680,0.11451763,0
0,429534,5095140,0.807645972,0
0,429491,5095240,0.503627627,0
0,429453,5095160,0.564336036,1
0,429491,5095190,0.092916186,0
0,429401,5095210,0.119433628,1
0,429487,5095280,0.286954479,0
0,429351,5095100,0.606423491,1
0,429474,5095360,0.100427376,1
0,429464,5095510,0.561810734,0
0,429482,5095530,0.831447248,0
0,429414,5094990,0.285553062,1
0,429382,5095030,0.639001557,0
0,429423,5095010,0.432448428,1
0,429516,5095330,0.045008249,1
0,429410,5095220,0.135725927,1
0,429495,5095530,0.928364725,1
0,429470,5095460,0.287487053,1
0,429595,5095200,0.170948319,1
0,429496,5095510,0.790003659,0
0,429471,5095020,0.458197433,0
0,429577,5095520,0.735438865,0
0,429404,5095220,0.600852164,0
0,429484,5095540,0.63831458,0
0,429546,5095230,0.707799531,0
0,429531,5095450,0.335886167,1
0,429603,5095530,0.660640014,1
0,429503,5095110,0.338684156,0
0,429485,5095420,0.317774074,1
0,429584,5095210,0.723714044,1
0,429387,5095030,0.742914594,1
0,429515,5095270,0.201681415,0
0,429474,5095430,0.89318014,0
0,429505,5095140,0.669823535,0
0,429422,5094760,0.760974791,0
0,429257,5094680,0.974611074,1
0,429321,5094670,0.343180349,0
0,429365,5094650,0.193360099,0
0,429310,5094470,0.986112779,0
0,429371,5094710,0.886189385,0
0,429322,5094710,0.346203986,1
0,429276,5094550,0.07958464,0
0,429271,5094570,0.411127224,1
0,429429,5094470,0.523341571,1
0,429269,5094480,0.918328901,0
0,429437,5094590,0.563001964,1
0,429329,5094920,0.233563343,0
0,429424,5094810,0.049100129,1
0,429443,5094840,0.436154422,1
0,429431,5094540,0.269828258,0
0,429371,5094820,0.571278565,1
0,429438,5094430,0.828562185,0
0,429429,5094830,0.145469931,0
0,429450,5094420,0.992339141,0
0,429418,5094820,0.462615429,1
0,429371,5094740,0.468590343,1
0,429432,5094830,0.088513211,1
0,429370,5094520,0.595473477,0
0,429339,5094490,0.184011725,1
0,429382,5094550,0.619772026,1
0,429391,5094840,0.001160013,0
0,429334,5094530,0.05777338,1
0,429397,5094780,0.086369405,1
0,429415,5094830,0.915818394,0
0,429355,5094890,0.78445593,1
0,429433,5094430,0.219330533,0
0,429358,5094440,0.573993147,0
0,429376,5094500,0.346181581,0
0,429358,5094310,0.636572463,1
0,429340,5093990,0.132937081,0
0,429373,5094100,0.349556988,0
0,429317,5094050,0.434988745,1
0,429394,5094380,0.725985441,1
0,429363,5094020,0.479564594,1
0,429317,5093980,0.164817741,1
0,429312,5093930,0.453293562,1
0,429341,5094360,0.505631835,0
0,429381,5094320,0.85199292,0
0,429341,5093970,0.460838408,0
0,428916,5093760,0.353889303,0
0,429074,5094110,0.273662914,0
0,428970,5094030,0.717617156,0
0,428862,5093750,0.783259953,0
0,428631,5093880,0.909563973,1
0,428810,5094060,0.880256262,1
0,428912,5094030,0.543494759,1
0,428754,5094050,0.245119361,0
0,428849,5094010,0.396870106,1
0,428783,5093880,0.581429264,0
0,428741,5094130,0.589298726,0
0,429017,5093890,0.408097484,0
0,429132,5094050,0.980128162,1
0,429000,5093940,0.308722889,1
0,428590,5093870,0.470954408,1
0,429132,5093980,0.616582738,1
0,429003,5094020,0.037955316,0
0,428695,5093860,0.183350927,0
0,429110,5093980,0.369083811,0
0,428834,5094060,0.50461797,1
0,428856,5093820,0.127569961,1
0,429017,5094040,0.297388791,0
0,428788,5093990,0.413013843,1
0,428855,5093790,0.93472087,1
0,428754,5093940,0.920737539,0
0,428750,5093870,0.743610101,0
0,428859,5093750,0.928106637,1
0,428646,5093700,0.945035888,1
0,428639,5093710,0.451590781,1
0,428783,5094130,0.767812253,1
0,428622,5093730,0.840790874,1
0,428699,5093770,0.660637918,1
0,428590,5093840,0.689347288,1
0,429023,5094110,0.53453339,1
0,428988,5093720,0.429595145,0
0,429183,5093910,0.341828629,1
0,428550,5093720,0.046143822,0
0,428950,5093940,0.290582847,1
0,428700,5093960,0.974699506,1
0,428889,5093770,0.540836901,1
0,428846,5094110,0.061578609,1
0,428685,5093740,0.443492756,1
0,428789,5094150,0.409284721,0
0,428564,5094070,0.906998581,1
0,428933,5094010,0.103457585,0
0,428925,5093950,0.250416496,1
0,428840,5093940,0.261675517,1
0,428477,5093750,0.512054978,1
0,428799,5094030,0.340662363,1
0,428888,5094030,0.565015682,0
0,429016,5093810,0.02435096,0
0,428532,5093920,0.509242785,0
0,428521,5093910,0.19596021,0
0,428771,5094130,0.938374238,0
0,428976,5093840,0.803540872,1
0,428581,5093730,0.092999813,1
0,429039,5093930,0.081968539,0
0,429149,5093970,0.539303727,0
0,428591,5093910,0.106728202,1
0,428655,5094160,0.882827,0
0,429101,5093820,0.662241501,0
0,428927,5093850,0.910955642,0
0,428845,5093970,0.520751357,1
0,428853,5094020,0.975719913,0
0,428567,5093870,0.736185489,0
0,428835,5093770,0.546577292,0
0,428916,5094120,0.937665373,1
0,428817,5094150,0.38568761,1
0,428542,5094070,0.335379012,1
0,429036,5093790,0.762047592,1
0,428685,5093810,0.293544018,0
0,428503,5093910,0.211888758,1
0,429115,5094050,0.815057006,0
0,428868,5094090,0.918978414,0
0,428597,5093730,0.51276289,0
0,428840,5093880,0.831671067,0
0,428557,5094060,0.413868144,0
0,428784,5093790,0.304085985,0
0,428506,5093960,0.82093452,1
0,428651,5094150,0.240406368,0
0,428481,5093820,0.89162333,0
0,428657,5093870,0.897522147,1
0,428733,5094070,0.228323418,0
0,428653,5093990,0.273209068,1
0,429003,5093740,0.378785305,1
0,429008,5093750,0.598199534,1
0,429054,5094060,0.711097859,0
0,428627,5094060,0.707387437,0
0,429043,5094080,0.034915615,1
0,428886,5094050,0.167674343,0
0,428657,5093940,0.040069427,1
0,429056,5093950,0.881859698,1
0,428697,5093710,0.201882775,1
0,428930,5094100,0.556565398,0
0,428478,5093870,0.40095017,1
0,428596,5094140,0.116998983,1
0,429132,5094010,0.261618698,0
0,428914,5093830,0.14325431,0
0,428895,5093730,0.084829487,1
0,428495,5093940,0.639349942,1
0,428854,5094130,0.726488252,0
0,428675,5094140,0.447706021,1
0,428574,5093830,0.744921106,1
0,428694,5094010,0.710386699,0
0,429008,5093900,0.165650944,0
0,428714,5094070,0.328788853,0
0,429055,5093920,0.381158176,0
0,428486,5093950,0.952148457,0
0,429089,5093820,0.229767162,1
0,428980,5094020,0.197269203,0
0,428736,5093890,0.188351472,1
0,428858,5093950,0.33814864,0
0,428970,5093840,0.507771198,0
0,428619,5093910,0.288289856,1
0,429000,5093750,0.092288249,1
0,429044,5093860,0.065929252,0
0,428597,5093970,0.147200721,0
0,428735,5094000,0.723627608,1
0,428649,5094070,0.587523347,0
0,428653,5093880,0.004613526,1
0,428711,5094080,0.561198284,0
0,428861,5093750,0.851774664,1
0,429005,5094010,0.610759859,0
0,429053,5094060,0.195893681,1
0,429140,5093890,0.619530463,0
0,429116,5094050,0.963845644,1
0,428572,5093800,0.27048221,0
0,428565,5093750,0.932402932,1
0,428641,5093880,0.463283852,1
0,428851,5094070,0.284851489,1
